eval_date,city,model,bracket,forecast_f,observed_f,lower_f,upper_f,predicted_prob,outcome,brier,log_loss,n_train,dist_family,dist_mu,dist_sigma
2026-01-12,amsterdam,ecmwf,below_F-5,42.6,46.4,-inf,37.6,0.005463,0,3e-05,0.005478,276,normal,-1.363,1.449
2026-01-13,amsterdam,ecmwf,pm_1F,48.6,48.2,47.6,49.6,0.269524,1,0.533596,1.311099,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,pm_2F,48.6,48.2,46.6,50.6,0.510517,1,0.239594,0.672332,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,pm_3F,48.6,48.2,45.6,51.6,0.702428,1,0.088549,0.353213,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,pm_5F,48.6,48.2,43.6,53.6,0.921259,1,0.0062,0.082014,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,pm_10F,48.6,48.2,38.6,58.6,0.999718,1,0.0,0.000282,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,above_F,48.6,48.2,48.6,inf,0.708357,0,0.50177,1.232226,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,below_F,48.6,48.2,-inf,48.6,0.291643,1,0.50177,1.232226,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,above_F+5,48.6,48.2,53.6,inf,0.073333,0,0.005378,0.076161,277,normal,-1.371,1.454
2026-01-13,amsterdam,ecmwf,below_F-5,48.6,48.2,-inf,43.6,0.005408,0,2.9e-05,0.005423,277,normal,-1.371,1.454
2026-01-14,amsterdam,ecmwf,pm_1F,47.2,48.2,46.2,48.2,0.26988,0,0.072835,0.314547,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,pm_2F,47.2,48.2,45.2,49.2,0.511091,1,0.239032,0.671207,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,pm_3F,47.2,48.2,44.2,50.2,0.703028,1,0.088192,0.352358,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,pm_5F,47.2,48.2,42.2,52.2,0.921573,1,0.006151,0.081673,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,pm_10F,47.2,48.2,37.2,57.2,0.999721,1,0.0,0.000279,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,above_F,47.2,48.2,47.2,inf,0.707482,1,0.085567,0.346043,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,below_F,47.2,48.2,-inf,47.2,0.292518,0,0.085567,0.346043,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,above_F+5,47.2,48.2,52.2,inf,0.072979,0,0.005326,0.075779,278,normal,-1.365,1.455
2026-01-14,amsterdam,ecmwf,below_F-5,47.2,48.2,-inf,42.2,0.005448,0,3e-05,0.005462,278,normal,-1.365,1.455
2026-01-15,amsterdam,ecmwf,pm_1F,49.0,50.0,48.0,50.0,0.269953,0,0.072875,0.314647,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,pm_2F,49.0,50.0,47.0,51.0,0.511209,1,0.238917,0.670977,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,pm_3F,49.0,50.0,46.0,52.0,0.703152,1,0.088119,0.352183,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,pm_5F,49.0,50.0,44.0,54.0,0.921638,1,0.006141,0.081603,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,pm_10F,49.0,50.0,39.0,59.0,0.999722,1,0.0,0.000278,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,above_F,49.0,50.0,49.0,inf,0.707302,1,0.085672,0.346298,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,below_F,49.0,50.0,-inf,49.0,0.292698,0,0.085672,0.346298,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,above_F+5,49.0,50.0,54.0,inf,0.072907,0,0.005315,0.075701,279,normal,-1.364,1.453
2026-01-15,amsterdam,ecmwf,below_F-5,49.0,50.0,-inf,44.0,0.005456,0,3e-05,0.005471,279,normal,-1.364,1.453
2026-01-16,amsterdam,ecmwf,pm_1F,50.1,50.0,49.1,51.1,0.270026,1,0.532862,1.309237,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,pm_2F,50.1,50.0,48.1,52.1,0.511326,1,0.238802,0.670748,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,pm_3F,50.1,50.0,47.1,53.1,0.703274,1,0.088047,0.352009,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,pm_5F,50.1,50.0,45.1,55.1,0.921701,1,0.006131,0.081534,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,pm_10F,50.1,50.0,40.1,60.1,0.999722,1,0.0,0.000278,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,above_F,50.1,50.0,50.1,inf,0.707123,0,0.500023,1.228003,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,below_F,50.1,50.0,-inf,50.1,0.292877,1,0.500023,1.228003,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,above_F+5,50.1,50.0,55.1,inf,0.072835,0,0.005305,0.075623,280,normal,-1.363,1.45
2026-01-16,amsterdam,ecmwf,below_F-5,50.1,50.0,-inf,45.1,0.005464,0,3e-05,0.005479,280,normal,-1.363,1.45
2026-01-17,amsterdam,ecmwf,pm_1F,50.4,51.8,49.4,51.4,0.270316,0,0.073071,0.315144,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,pm_2F,50.4,51.8,48.4,52.4,0.511793,1,0.238346,0.669835,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,pm_3F,50.4,51.8,47.4,53.4,0.703762,1,0.087757,0.351315,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,pm_5F,50.4,51.8,45.4,55.4,0.921957,1,0.006091,0.081257,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,pm_10F,50.4,51.8,40.4,60.4,0.999724,1,0.0,0.000276,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,above_F,50.4,51.8,50.4,inf,0.706407,1,0.086197,0.347564,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,below_F,50.4,51.8,-inf,50.4,0.293593,0,0.086197,0.347564,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,above_F+5,50.4,51.8,55.4,inf,0.072547,0,0.005263,0.075313,281,normal,-1.357,1.45
2026-01-17,amsterdam,ecmwf,below_F-5,50.4,51.8,-inf,45.4,0.005497,0,3e-05,0.005512,281,normal,-1.357,1.45
2026-01-18,amsterdam,ecmwf,pm_1F,43.9,44.6,42.9,44.9,0.270308,1,0.532451,1.308195,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,pm_2F,43.9,44.6,41.9,45.9,0.511779,1,0.238359,0.669862,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,pm_3F,43.9,44.6,40.9,46.9,0.703748,1,0.087765,0.351335,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,pm_5F,43.9,44.6,38.9,48.9,0.921949,1,0.006092,0.081265,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,pm_10F,43.9,44.6,33.9,53.9,0.999724,1,0.0,0.000276,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,above_F,43.9,44.6,43.9,inf,0.706428,1,0.086185,0.347534,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,below_F,43.9,44.6,-inf,43.9,0.293572,0,0.086185,0.347534,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,above_F+5,43.9,44.6,48.9,inf,0.072555,0,0.005264,0.075322,282,normal,-1.357,1.448
2026-01-18,amsterdam,ecmwf,below_F-5,43.9,44.6,-inf,38.9,0.005496,0,3e-05,0.005511,282,normal,-1.357,1.448
2026-01-19,amsterdam,ecmwf,pm_1F,40.1,41.0,39.1,41.1,0.270437,1,0.532262,1.307717,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,pm_2F,40.1,41.0,38.1,42.1,0.511987,1,0.238156,0.669455,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,pm_3F,40.1,41.0,37.1,43.1,0.703965,1,0.087637,0.351026,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,pm_5F,40.1,41.0,35.1,45.1,0.922063,1,0.006074,0.081142,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,pm_10F,40.1,41.0,30.1,50.1,0.999725,1,0.0,0.000275,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,above_F,40.1,41.0,40.1,inf,0.706108,1,0.086373,0.347987,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,below_F,40.1,41.0,-inf,40.1,0.293892,0,0.086373,0.347987,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,above_F+5,40.1,41.0,45.1,inf,0.072427,0,0.005246,0.075184,283,normal,-1.355,1.446
2026-01-19,amsterdam,ecmwf,below_F-5,40.1,41.0,-inf,35.1,0.00551,0,3e-05,0.005525,283,normal,-1.355,1.446
2026-01-20,amsterdam,ecmwf,pm_1F,39.0,42.8,38.0,40.0,0.270526,0,0.073184,0.315431,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,pm_2F,39.0,42.8,37.0,41.0,0.512131,0,0.262278,0.717708,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,pm_3F,39.0,42.8,36.0,42.0,0.704115,0,0.495778,1.217784,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,pm_5F,39.0,42.8,34.0,44.0,0.922141,1,0.006062,0.081057,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,pm_10F,39.0,42.8,29.0,49.0,0.999726,1,0.0,0.000274,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,above_F,39.0,42.8,39.0,inf,0.705887,1,0.086502,0.3483,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,below_F,39.0,42.8,-inf,39.0,0.294113,0,0.086502,0.3483,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,above_F+5,39.0,42.8,44.0,inf,0.072339,0,0.005233,0.075089,284,normal,-1.354,1.443
2026-01-20,amsterdam,ecmwf,below_F-5,39.0,42.8,-inf,34.0,0.00552,0,3e-05,0.005536,284,normal,-1.354,1.443
2026-01-21,amsterdam,ecmwf,pm_1F,45.2,44.6,44.2,46.2,0.270048,1,0.53283,1.309155,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,pm_2F,45.2,44.6,43.2,47.2,0.511361,1,0.238768,0.670679,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,pm_3F,45.2,44.6,42.2,48.2,0.703311,1,0.088024,0.351956,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,pm_5F,45.2,44.6,40.2,50.2,0.921721,1,0.006128,0.081513,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,pm_10F,45.2,44.6,35.2,55.2,0.999722,1,0.0,0.000278,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,above_F,45.2,44.6,45.2,inf,0.707069,0,0.499946,1.227818,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,below_F,45.2,44.6,-inf,45.2,0.292931,1,0.499946,1.227818,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,above_F+5,45.2,44.6,50.2,inf,0.072813,0,0.005302,0.0756,285,normal,-1.362,1.448
2026-01-21,amsterdam,ecmwf,below_F-5,45.2,44.6,-inf,40.2,0.005466,0,3e-05,0.005481,285,normal,-1.362,1.448
2026-01-22,amsterdam,ecmwf,pm_1F,40.6,39.2,39.6,41.6,0.27043,0,0.073132,0.3153,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,pm_2F,40.6,39.2,38.6,42.6,0.511977,1,0.238167,0.669476,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,pm_3F,40.6,39.2,37.6,43.6,0.703954,1,0.087643,0.351043,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,pm_5F,40.6,39.2,35.6,45.6,0.922057,1,0.006075,0.081148,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,pm_10F,40.6,39.2,30.6,50.6,0.999725,1,0.0,0.000275,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,above_F,40.6,39.2,40.6,inf,0.706124,0,0.498612,1.224599,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,below_F,40.6,39.2,-inf,40.6,0.293876,1,0.498612,1.224599,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,above_F+5,40.6,39.2,45.6,inf,0.072434,0,0.005247,0.075191,286,normal,-1.355,1.45
2026-01-22,amsterdam,ecmwf,below_F-5,40.6,39.2,-inf,35.6,0.005509,0,3e-05,0.005525,286,normal,-1.355,1.45
2026-01-23,amsterdam,ecmwf,pm_1F,43.8,42.8,42.8,44.8,0.270962,1,0.531496,1.305775,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,pm_2F,43.8,42.8,41.8,45.8,0.512834,1,0.237331,0.667804,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,pm_3F,43.8,42.8,40.8,46.8,0.704849,1,0.087114,0.349772,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,pm_5F,43.8,42.8,38.8,48.8,0.922524,1,0.006003,0.080642,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,pm_10F,43.8,42.8,33.8,53.8,0.999729,1,0.0,0.000271,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,above_F,43.8,42.8,43.8,inf,0.7048,0,0.496744,1.220104,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,below_F,43.8,42.8,-inf,43.8,0.2952,1,0.496744,1.220104,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,above_F+5,43.8,42.8,48.8,inf,0.071906,0,0.00517,0.074622,287,normal,-1.346,1.457
2026-01-23,amsterdam,ecmwf,below_F-5,43.8,42.8,-inf,38.8,0.00557,0,3.1e-05,0.005586,287,normal,-1.346,1.457
2026-01-24,amsterdam,ecmwf,pm_1F,44.1,44.6,43.1,45.1,0.271412,1,0.530841,1.304118,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,pm_2F,44.1,44.6,42.1,46.1,0.513557,1,0.236627,0.666394,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,pm_3F,44.1,44.6,41.1,47.1,0.705604,1,0.086669,0.348701,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,pm_5F,44.1,44.6,39.1,49.1,0.922917,1,0.005942,0.080216,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,pm_10F,44.1,44.6,34.1,54.1,0.999732,1,0.0,0.000268,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,above_F,44.1,44.6,44.1,inf,0.703675,1,0.087808,0.351439,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,below_F,44.1,44.6,-inf,44.1,0.296325,0,0.087808,0.351439,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,above_F+5,44.1,44.6,49.1,inf,0.07146,0,0.005107,0.074142,288,normal,-1.338,1.461
2026-01-24,amsterdam,ecmwf,below_F-5,44.1,44.6,-inf,39.1,0.005622,0,3.2e-05,0.005638,288,normal,-1.338,1.461
2026-01-25,amsterdam,ecmwf,pm_1F,34.4,33.8,33.4,35.4,0.271571,1,0.530608,1.303531,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,pm_2F,34.4,33.8,32.4,36.4,0.513814,1,0.236377,0.665895,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,pm_3F,34.4,33.8,31.4,37.4,0.705872,1,0.086511,0.348321,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,pm_5F,34.4,33.8,29.4,39.4,0.923057,1,0.00592,0.080065,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,pm_10F,34.4,33.8,24.4,44.4,0.999733,1,0.0,0.000267,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,above_F,34.4,33.8,34.4,inf,0.703274,0,0.494595,1.214947,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,below_F,34.4,33.8,-inf,34.4,0.296726,1,0.494595,1.214947,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,above_F+5,34.4,33.8,39.4,inf,0.071302,0,0.005084,0.073972,289,normal,-1.335,1.459
2026-01-25,amsterdam,ecmwf,below_F-5,34.4,33.8,-inf,29.4,0.005641,0,3.2e-05,0.005657,289,normal,-1.335,1.459
2026-01-26,amsterdam,ecmwf,pm_1F,37.2,37.4,36.2,38.2,0.271937,1,0.530075,1.302184,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,pm_2F,37.2,37.4,35.2,39.2,0.514403,1,0.235805,0.664749,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,pm_3F,37.2,37.4,34.2,40.2,0.706487,1,0.08615,0.347451,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,pm_5F,37.2,37.4,32.2,42.2,0.923376,1,0.005871,0.079719,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,pm_10F,37.2,37.4,27.200000000000003,47.2,0.999736,1,0.0,0.000264,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,above_F,37.2,37.4,37.2,inf,0.70235,1,0.088595,0.353323,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,below_F,37.2,37.4,-inf,37.2,0.29765,0,0.088595,0.353323,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,above_F+5,37.2,37.4,42.2,inf,0.07094,0,0.005032,0.073582,290,normal,-1.328,1.461
2026-01-26,amsterdam,ecmwf,below_F-5,37.2,37.4,-inf,32.2,0.005684,0,3.2e-05,0.0057,290,normal,-1.328,1.461
2026-01-27,amsterdam,ecmwf,pm_1F,38.1,39.2,37.1,39.1,0.272149,0,0.074065,0.317659,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,pm_2F,38.1,39.2,36.1,40.1,0.514744,1,0.235474,0.664086,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,pm_3F,38.1,39.2,35.1,41.1,0.706843,1,0.085941,0.346947,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,pm_5F,38.1,39.2,33.1,43.1,0.923561,1,0.005843,0.079518,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,pm_10F,38.1,39.2,28.1,48.1,0.999737,1,0.0,0.000263,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,above_F,38.1,39.2,38.1,inf,0.701813,1,0.088915,0.354088,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,below_F,38.1,39.2,-inf,38.1,0.298187,0,0.088915,0.354088,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,above_F+5,38.1,39.2,43.1,inf,0.07073,0,0.005003,0.073356,291,normal,-1.324,1.46
2026-01-27,amsterdam,ecmwf,below_F-5,38.1,39.2,-inf,33.1,0.005709,0,3.3e-05,0.005726,291,normal,-1.324,1.46
2026-01-28,amsterdam,ecmwf,pm_1F,38.9,39.2,37.9,39.9,0.272191,1,0.529706,1.30125,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,pm_2F,38.9,39.2,36.9,40.9,0.514811,1,0.235408,0.663955,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,pm_3F,38.9,39.2,35.9,41.9,0.706913,1,0.0859,0.346848,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,pm_5F,38.9,39.2,33.9,43.9,0.923598,1,0.005837,0.079479,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,pm_10F,38.9,39.2,28.9,48.9,0.999737,1,0.0,0.000263,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,above_F,38.9,39.2,38.9,inf,0.701707,1,0.088979,0.35424,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,below_F,38.9,39.2,-inf,38.9,0.298293,0,0.088979,0.35424,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,above_F+5,38.9,39.2,43.9,inf,0.070688,0,0.004997,0.073311,292,normal,-1.323,1.458
2026-01-28,amsterdam,ecmwf,below_F-5,38.9,39.2,-inf,33.9,0.005714,0,3.3e-05,0.005731,292,normal,-1.323,1.458
2026-01-29,amsterdam,ecmwf,pm_1F,33.6,33.8,32.6,34.6,0.272382,1,0.529428,1.30055,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,pm_2F,33.6,33.8,31.6,35.6,0.515118,1,0.235111,0.663359,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,pm_3F,33.6,33.8,30.6,36.6,0.707233,1,0.085713,0.346395,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,pm_5F,33.6,33.8,28.6,38.6,0.923764,1,0.005812,0.079299,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,pm_10F,33.6,33.8,23.6,43.6,0.999739,1,0.0,0.000261,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,above_F,33.6,33.8,33.6,inf,0.701222,1,0.089268,0.354931,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,below_F,33.6,33.8,-inf,33.6,0.298778,0,0.089268,0.354931,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,above_F+5,33.6,33.8,38.6,inf,0.070499,0,0.00497,0.073108,293,normal,-1.32,1.456
2026-01-29,amsterdam,ecmwf,below_F-5,33.6,33.8,-inf,28.6,0.005737,0,3.3e-05,0.005754,293,normal,-1.32,1.456
2026-01-30,amsterdam,ecmwf,pm_1F,39.9,39.2,38.9,40.9,0.272589,1,0.529126,1.299789,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,pm_2F,39.9,39.2,37.9,41.9,0.515452,1,0.234787,0.662712,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,pm_3F,39.9,39.2,36.9,42.9,0.707581,1,0.085509,0.345904,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,pm_5F,39.9,39.2,34.9,44.9,0.923944,1,0.005785,0.079104,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,pm_10F,39.9,39.2,29.9,49.9,0.99974,1,0.0,0.00026,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,above_F,39.9,39.2,39.9,inf,0.700693,0,0.490971,1.206285,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,below_F,39.9,39.2,-inf,39.9,0.299307,1,0.490971,1.206285,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,above_F+5,39.9,39.2,44.9,inf,0.070294,0,0.004941,0.072887,294,normal,-1.316,1.455
2026-01-30,amsterdam,ecmwf,below_F-5,39.9,39.2,-inf,34.9,0.005762,0,3.3e-05,0.005779,294,normal,-1.316,1.455
2026-01-31,amsterdam,ecmwf,pm_1F,47.6,46.4,46.6,48.6,0.27296,0,0.074507,0.318774,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,pm_2F,47.6,46.4,45.6,49.6,0.516048,1,0.234209,0.661555,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,pm_3F,47.6,46.4,44.6,50.6,0.708203,1,0.085146,0.345025,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,pm_5F,47.6,46.4,42.6,52.6,0.924267,1,0.005736,0.078755,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,pm_10F,47.6,46.4,37.6,57.6,0.999743,1,0.0,0.000257,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,above_F,47.6,46.4,47.6,inf,0.699743,0,0.48964,1.203116,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,below_F,47.6,46.4,-inf,47.6,0.300257,1,0.48964,1.203116,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,above_F+5,47.6,46.4,52.6,inf,0.069926,0,0.00489,0.072492,295,normal,-1.309,1.457
2026-01-31,amsterdam,ecmwf,below_F-5,47.6,46.4,-inf,42.6,0.005807,0,3.4e-05,0.005824,295,normal,-1.309,1.457
2026-02-01,amsterdam,ecmwf,pm_1F,45.9,46.4,44.9,46.9,0.273419,1,0.52792,1.296751,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,pm_2F,45.9,46.4,43.9,47.9,0.516785,1,0.233497,0.660128,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,pm_3F,45.9,46.4,42.9,48.9,0.708971,1,0.084698,0.343941,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,pm_5F,45.9,46.4,40.9,50.9,0.924664,1,0.005676,0.078325,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,pm_10F,45.9,46.4,35.9,55.9,0.999746,1,0.0,0.000254,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,above_F,45.9,46.4,45.9,inf,0.698562,1,0.090865,0.358731,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,below_F,45.9,46.4,-inf,45.9,0.301438,0,0.090865,0.358731,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,above_F+5,45.9,46.4,50.9,inf,0.069473,0,0.004826,0.072004,296,normal,-1.301,1.462
2026-02-01,amsterdam,ecmwf,below_F-5,45.9,46.4,-inf,40.9,0.005863,0,3.4e-05,0.00588,296,normal,-1.301,1.462
2026-02-02,amsterdam,ecmwf,pm_1F,43.5,42.8,42.5,44.5,0.273564,1,0.527709,1.296219,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,pm_2F,43.5,42.8,41.5,45.5,0.517019,1,0.233271,0.659676,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,pm_3F,43.5,42.8,40.5,46.5,0.709214,1,0.084557,0.343598,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,pm_5F,43.5,42.8,38.5,48.5,0.92479,1,0.005657,0.078189,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,pm_10F,43.5,42.8,33.5,53.5,0.999747,1,0.0,0.000253,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,above_F,43.5,42.8,43.5,inf,0.698187,0,0.487464,1.197946,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,below_F,43.5,42.8,-inf,43.5,0.301813,1,0.487464,1.197946,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,above_F+5,43.5,42.8,48.5,inf,0.069329,0,0.004806,0.071849,297,normal,-1.298,1.461
2026-02-02,amsterdam,ecmwf,below_F-5,43.5,42.8,-inf,38.5,0.005881,0,3.5e-05,0.005899,297,normal,-1.298,1.461
2026-02-03,amsterdam,ecmwf,pm_1F,33.8,37.4,32.8,34.8,0.273924,0,0.075035,0.320101,298,normal,-1.291,1.463
2026-02-03,amsterdam,ecmwf,pm_2F,33.8,37.4,31.799999999999997,35.8,0.517598,0,0.267908,0.728977,298,normal,-1.291,1.463
2026-02-03,amsterdam,ecmwf,pm_3F,33.8,37.4,30.799999999999997,36.8,0.709817,0,0.50384,1.237243,298,normal,-1.291,1.463
2026-02-03,amsterdam,ecmwf,pm_5F,33.8,37.4,28.799999999999997,38.8,0.925102,1,0.00561,0.077852,298,normal,-1.291,1.463
